"","municipality","year","period","treatment","newspaper desert","status","province","id","CSD code","turnout","number of candidates","daily_free_paper_closure","weekly_paper_closure","acclaimed","place","margin_percent","closure","closure_count","first_closure","na","treat_group","t","timetotreat","census_year","Population","Density","delta","CD_UID","PR_UID"
"393","Richmond Hill",2006,0,0,0,0,"Ontario","3519038_2006",3519038,31.2,4,NA,NA,0,1,NA,FALSE,2,FALSE,1,0,1,-4,2006,162704,1590.83918174798,0,"3519","35"
"394","Richmond Hill",2010,0,0,0,0,"Ontario","3519038_2010",3519038,28.8,2,NA,NA,0,1,NA,FALSE,3,FALSE,1,0,1,-3,2011,185541,1814.30457134034,0,"3519","35"
"395","Richmond Hill",2014,0,0,0,0,"Ontario","3519038_2014",3519038,32.22,3,NA,NA,0,1,0.295946992973363,FALSE,4,FALSE,0,0,1,-2,2016,195022,1904.1872259073,0,"3519","35"
"396","Richmond Hill",2018,0,0,0,0,"Ontario","3519038_2018",3519038,27.15,5,NA,NA,0,1,0.588433108086672,FALSE,5,FALSE,0,0,1,-1,2016,195022,1904.1872259073,0,"3519","35"
"397","Saanich",2005,0,0,0,0,"British Columbia","5917021_2005",5917021,19.13,1,NA,NA,1,1,NA,FALSE,1,FALSE,1,0,1,-5,2006,108265,1014.01459678999,0,"5917","59"
"398","Saanich",2008,0,0,0,0,"British Columbia","5917021_2008",5917021,21.01,2,NA,NA,0,1,0.423839907192575,FALSE,2,FALSE,0,0,1,-4,2006,108265,1014.01459678999,0,"5917","59"
"399","Saanich",2011,0,0,0,0,"British Columbia","5917021_2011",5917021,25.35,3,NA,NA,0,1,0.0765282094753697,FALSE,3,FALSE,0,0,1,-3,2011,109752,1026.12652849163,0,"5917","59"
"400","Saanich",2014,0,0,0,0,"British Columbia","5917021_2014",5917021,34.7,3,NA,NA,0,1,0.0359785391170179,FALSE,4,FALSE,0,0,1,-2,2016,114148,1067.22693868232,0,"5917","59"
"401","Saanich",2018,0,0,0,0,"British Columbia","5917021_2018",5917021,34,4,NA,NA,0,1,0.139098899747987,FALSE,5,FALSE,0,0,1,-1,2016,114148,1067.22693868232,0,"5917","59"
"402","Saguenay",2005,0,0,0,0,"Quebec","2494068_2005",2494068,56.6,3,NA,NA,0,1,0.442904249167826,FALSE,1,FALSE,0,0,1,-4,2006,143692,112.372666840138,0,"2494","24"
"403","Saguenay",2009,0,0,0,0,"Quebec","2494068_2009",2494068,51.5,2,NA,NA,0,1,0.556126939205163,FALSE,2,FALSE,0,0,1,-3,2011,144746,113.196923842743,0,"2494","24"
"404","Saguenay",2013,0,0,0,0,"Quebec","2494068_2013",2494068,56.9,2,NA,NA,0,1,5.96173822182612,FALSE,3,FALSE,0,0,1,-2,2011,144746,113.196923842743,0,"2494","24"
"405","Saguenay",2017,0,0,0,0,"Quebec","2494068_2017",2494068,55.7,4,NA,NA,0,1,0.222008846353634,FALSE,4,FALSE,0,0,1,-1,2016,145949,113.985845055648,0,"2494","24"
"406","Saint Albert",2007,0,0,0,0,"Alberta","4811062_2007",4811062,38.13,2,NA,NA,0,1,0.297670461981416,FALSE,1,FALSE,0,0,1,-4,2006,57719,1628.23840847376,0,"4811","48"
"407","Saint Albert",2010,0,0,0,0,"Alberta","4811062_2010",4811062,34.16,2,NA,NA,0,1,0.365186210367388,FALSE,2,FALSE,0,0,1,-3,2011,61466,1260.8024903444,0,"4811","48"
"408","Saint Albert",2013,0,0,0,0,"Alberta","4811062_2013",4811062,38.1,2,NA,NA,0,1,0.108391222847061,FALSE,3,FALSE,0,0,1,-2,2011,61466,1260.8024903444,0,"4811","48"
"409","Saint Albert",2017,0,0,0,0,"Alberta","4811062_2017",4811062,42.9,3,NA,NA,0,1,0.180530313621324,FALSE,4,FALSE,0,0,1,-1,2016,65589,1341.17342501737,0,"4811","48"
"410","Saint John",2004,2016,0,0,0,"New Brunswick","1301006_2004",1301006,51.69,4,NA,NA,0,1,0.235003825554705,FALSE,1,FALSE,0,1,1,-3,2006,68043,205.485651201795,0,"1301","13"
"411","Saint John",2008,2016,0,0,0,"New Brunswick","1301006_2008",1301006,49.94,5,NA,NA,0,1,0.11063122923588,FALSE,2,FALSE,0,1,1,-2,2006,68043,205.485651201795,0,"1301","13"
"412","Saint John",2012,2016,0,0,0,"New Brunswick","1301006_2012",1301006,45.55,4,NA,NA,0,1,0.596940759624941,FALSE,3,FALSE,0,1,1,-1,2011,70063,192.508132886801,0,"1301","13"
"413","Saint John",2016,2016,1,0,-1,"New Brunswick","1301006_2016",1301006,37.9,5,NA,NA,0,1,0.0700189953566906,TRUE,1,TRUE,0,1,2,0,2016,67575,185.577868473612,0,"1301","13"
"414","Saint-Hyacinthe",2005,0,0,0,0,"Quebec","2454048_2005",2454048,38.21,2,NA,NA,0,1,0.595591572123177,FALSE,1,FALSE,0,0,1,-4,2006,51616,270.279143750897,0,"2454","24"
"415","Saint-Hyacinthe",2009,0,0,0,0,"Quebec","2454048_2009",2454048,43.78,3,NA,NA,0,1,0.0258926591261921,FALSE,2,FALSE,0,0,1,-3,2011,53236,278.762079790488,0,"2454","24"
"416","Saint-Hyacinthe",2013,0,0,0,0,"Quebec","2454048_2013",2454048,44,3,NA,NA,0,1,0.254921046939217,FALSE,3,FALSE,0,0,1,-2,2011,53236,278.762079790488,0,"2454","24"
"417","Saint-Hyacinthe",2017,0,0,0,0,"Quebec","2454048_2017",2454048,36.5,2,NA,NA,0,1,0.187378766326135,FALSE,4,FALSE,0,0,1,-1,2016,55648,290.957048856451,0,"2454","24"
"418","Saint-Jean-sur-Richelieu",2005,2017,0,0,0,"Quebec","2456083_2005",2456083,38.71,2,NA,NA,0,1,0.213260801009145,FALSE,1,FALSE,0,1,1,-3,2006,87492,375.406779711197,0,"2456","24"
"419","Saint-Jean-sur-Richelieu",2009,2017,0,0,0,"Quebec","2456083_2009",2456083,43.04,4,NA,NA,0,1,0.0914190317195326,FALSE,2,FALSE,0,1,1,-2,2011,92394,396.440012113659,0,"2456","24"
"420","Saint-Jean-sur-Richelieu",2013,2017,0,0,0,"Quebec","2456083_2013",2456083,49.6,9,NA,NA,0,1,0.0167296276308689,FALSE,3,FALSE,0,1,1,-1,2011,92394,396.440012113659,0,"2456","24"
"421","Saint-Jean-sur-Richelieu",2017,2017,1,0,-1,"Quebec","2456083_2017",2456083,48.87,4,NA,NA,0,1,0.0286427539088162,TRUE,1,TRUE,0,1,2,0,2016,95114,417.274737163287,0,"2456","24"
"422","Saint-Jerome",2005,0,0,0,0,"Quebec","2475017_2005",2475017,37.74,2,NA,NA,0,1,0.394480341693133,FALSE,1,FALSE,0,0,1,-4,2006,63729,695.379575946014,0,"2475","24"
"423","Saint-Jerome",2009,0,0,0,0,"Quebec","2475017_2009",2475017,19.98,1,NA,NA,1,1,NA,FALSE,2,FALSE,1,0,1,-3,2011,68456,746.959421453435,0,"2475","24"
"424","Saint-Jerome",2013,0,0,0,0,"Quebec","2475017_2013",2475017,41,4,NA,NA,0,1,0.124682395644283,FALSE,3,FALSE,0,0,1,-2,2011,68456,746.959421453435,0,"2475","24"
"425","Saint-Jerome",2017,0,0,0,0,"Quebec","2475017_2017",2475017,NA,1,NA,NA,1,1,NA,FALSE,4,FALSE,2,0,1,-1,2016,74346,812.559667876373,0,"2475","24"
"426","Sarnia",2003,0,0,0,0,"Ontario","3538030_2003",3538030,37,5,NA,NA,0,1,0.381905945325942,FALSE,1,FALSE,0,0,1,-5,2001,70876,428.279108315674,0,"3538","35"
"427","Sarnia",2006,0,0,0,0,"Ontario","3538030_2006",3538030,42,4,NA,NA,0,1,0.280341725805723,FALSE,2,FALSE,0,0,1,-4,2006,71419,424.327508422948,0,"3538","35"
"428","Sarnia",2010,0,0,0,0,"Ontario","3538030_2010",3538030,33.4,5,NA,NA,0,1,0.443444162156191,FALSE,3,FALSE,0,0,1,-3,2011,72366,429.956499923801,0,"3538","35"
"429","Sarnia",2014,0,0,0,0,"Ontario","3538030_2014",3538030,37.1,4,NA,NA,0,1,0.413866481912209,FALSE,4,FALSE,0,0,1,-2,2016,71594,432.160324152235,0,"3538","35"
"430","Sarnia",2018,0,0,0,0,"Ontario","3538030_2018",3538030,48.9,4,NA,NA,0,1,0.343912405284246,FALSE,5,FALSE,0,0,1,-1,2016,71594,432.160324152235,0,"3538","35"
"431","Saskatoon",2003,0,0,0,0,"Saskatchewan","4711066_2003",4711066,52.3,6,NA,NA,0,1,0.0478351827157171,FALSE,1,FALSE,0,0,1,-6,2001,196811,1301.23695822609,0,"4711","47"
"432","Saskatoon",2006,0,0,0,0,"Saskatchewan","4711066_2006",4711066,37.1,7,NA,NA,0,1,0.413528452036094,FALSE,2,FALSE,0,0,1,-5,2006,202340,1140.59730455109,0,"4711","47"
"433","Saskatoon",2009,0,0,0,0,"Saskatchewan","4711066_2009",4711066,27.32,5,NA,NA,0,1,0.193459611704758,FALSE,3,FALSE,0,0,1,-4,2011,222189,1013.50066136245,0,"4711","47"
"434","Saskatoon",2012,0,0,0,0,"Saskatchewan","4711066_2012",4711066,36.86,3,NA,NA,0,1,0.0511902792607185,FALSE,4,FALSE,0,0,1,-3,2011,222189,1013.50066136245,0,"4711","47"
"435","Saskatoon",2016,0,0,0,0,"Saskatchewan","4711066_2016",4711066,40.09,4,NA,NA,0,1,0.0379631706162318,FALSE,5,FALSE,0,0,1,-2,2016,246376,1035.18114220426,0,"4711","47"
"436","Saskatoon",2020,0,0,0,0,"Saskatchewan","4711066_2020",4711066,27.41,6,NA,NA,0,1,0.206285967242143,FALSE,6,FALSE,0,0,1,-1,2021,266141,1174.68249617548,0,"4711","47"
"437","Sault-Sainte-Marie",2003,0,0,0,0,"Ontario","3557061_2003",3557061,46,4,NA,NA,0,1,0.111514375177911,FALSE,1,FALSE,0,0,1,-5,2001,74566,332.855910245709,0,"3557","35"
"438","Sault-Sainte-Marie",2006,0,0,0,0,"Ontario","3557061_2006",3557061,48.6,3,NA,NA,0,1,0.264579866152048,FALSE,2,FALSE,0,0,1,-4,2006,74948,268.739350762188,0,"3557","35"
"439","Sault-Sainte-Marie",2010,0,0,0,0,"Ontario","3557061_2010",3557061,47.65,4,NA,NA,0,1,0.0288135593220339,FALSE,3,FALSE,0,0,1,-3,2011,75141,269.431927516676,0,"3557","35"
"440","Sault-Sainte-Marie",2014,0,0,0,0,"Ontario","3557061_2014",3557061,42.42,6,NA,NA,0,1,0.0775807722616233,FALSE,4,FALSE,0,0,1,-2,2016,73368,327.504893735893,0,"3557","35"
"441","Sault-Sainte-Marie",2018,0,0,0,0,"Ontario","3557061_2018",3557061,40.3,4,NA,NA,0,1,0.45628452108312,FALSE,5,FALSE,0,0,1,-1,2016,73368,327.504893735893,0,"3557","35"
"442","Shawinigan",2005,2017,0,0,0,"Quebec","2436033_2005",2436033,51.67,3,NA,NA,0,1,0.298670988654781,FALSE,1,FALSE,0,1,1,-3,2006,51904,64.6707134455315,0,"2436","24"
"443","Shawinigan",2009,2017,0,0,0,"Quebec","2436033_2009",2436033,51.98,3,NA,NA,0,1,0.264801260075975,FALSE,2,FALSE,0,1,1,-2,2011,50060,62.3731449097857,0,"2436","24"
"444","Shawinigan",2013,2017,0,0,0,"Quebec","2436033_2013",2436033,48.3,3,NA,NA,0,1,0.555245959775065,FALSE,3,FALSE,0,1,1,-1,2011,50060,62.3731449097857,0,"2436","24"
"445","Shawinigan",2017,2017,1,0,-1,"Quebec","2436033_2017",2436033,47.15,3,NA,NA,0,1,0.323814933388413,TRUE,1,TRUE,0,1,2,0,2016,49349,61.3873450415491,0,"2436","24"
"446","Sherbrooke",2005,0,0,0,0,"Quebec","2443027_2005",2443027,44.55,3,NA,NA,0,1,0.0994112037152216,FALSE,1,FALSE,0,0,1,-4,2006,147427,403.26429987128,0,"2443","24"
"447","Sherbrooke",2009,0,0,0,0,"Quebec","2443027_2009",2443027,44.61,5,NA,NA,0,1,0.00244528180870681,FALSE,2,FALSE,0,0,1,-3,2011,154601,422.887670600974,0,"2443","24"
"448","Sherbrooke",2013,0,0,0,0,"Quebec","2443027_2013",2443027,42,4,NA,NA,0,1,0.591155159490297,FALSE,3,FALSE,0,0,1,-2,2011,154601,422.887670600974,0,"2443","24"
"449","Sherbrooke",2017,0,0,0,0,"Quebec","2443027_2017",2443027,43.84,5,NA,NA,0,1,0.114030227181535,FALSE,4,FALSE,0,0,1,-1,2016,161323,440.883637689155,0,"2443","24"
"450","St. Catharines",2003,0,0,0,0,"Ontario","3526053_2003",3526053,29.77,6,NA,NA,0,1,0.00177473954053965,FALSE,1,FALSE,0,0,1,-5,2001,129170,1328.73200098511,0,"3526","35"
"451","St. Catharines",2006,0,0,0,0,"Ontario","3526053_2006",3526053,40.7,8,NA,NA,0,1,0.234444040130998,FALSE,2,FALSE,0,0,1,-4,2006,131989,1326.2144514762,0,"3526","35"
"452","St. Catharines",2010,0,0,0,0,"Ontario","3526053_2010",3526053,30.63,5,NA,NA,0,1,0.655930818466567,FALSE,3,FALSE,0,0,1,-3,2011,131400,1320.30153516705,0,"3526","35"
"453","St. Catharines",2014,0,0,0,0,"Ontario","3526053_2014",3526053,31.48,5,NA,NA,0,1,0.0553065180518536,FALSE,4,FALSE,0,0,1,-2,2016,133113,1337.13104412604,0,"3526","35"
"454","St. Catharines",2018,0,0,0,0,"Ontario","3526053_2018",3526053,33.64,4,NA,NA,0,1,0.50739821411302,FALSE,5,FALSE,0,0,1,-1,2016,133113,1337.13104412604,0,"3526","35"
"455","St. John's",2005,0,0,0,0,"Newfoundland and Labrador","1001519_2005",1001519,49.27,2,NA,NA,0,1,NA,FALSE,1,FALSE,1,0,1,-4,2006,100646,210.913577927785,0,"1001","10"
"456","St. John's",2009,0,0,0,0,"Newfoundland and Labrador","1001519_2009",1001519,NA,3,NA,NA,0,1,NA,FALSE,2,FALSE,2,0,1,-3,2011,106172,222.493830349942,0,"1001","10"
"457","St. John's",2013,0,0,0,0,"Newfoundland and Labrador","1001519_2013",1001519,52,3,NA,NA,0,1,NA,FALSE,3,FALSE,1,0,1,-2,2011,106172,222.493830349942,0,"1001","10"
"458","St. John's",2017,0,0,0,0,"Newfoundland and Labrador","1001519_2017",1001519,56.69,3,NA,NA,0,1,0.198929619911148,FALSE,4,FALSE,0,0,1,-1,2016,108860,228.237302722335,0,"1001","10"
"459","Stratford",2003,2018,0,0,0,"Ontario","3531011_2003",3531011,49.7,4,NA,NA,0,1,0.0555021414212044,FALSE,1,FALSE,0,1,1,-4,2001,29676,1342.25465146571,0,"3531","35"
"460","Stratford",2006,2018,0,0,0,"Ontario","3531011_2006",3531011,45,2,NA,NA,0,1,0.517899271720176,FALSE,2,FALSE,0,1,1,-3,2006,30461,1194.59071316607,0,"3531","35"
"461","Stratford",2010,2018,0,0,0,"Ontario","3531011_2010",3531011,47.8,2,NA,NA,0,1,0.584392014519056,FALSE,3,FALSE,0,1,1,-2,2011,30886,1136.15421032942,0,"3531","35"
"462","Stratford",2014,2018,0,0,0,"Ontario","3531011_2014",3531011,47.6,4,NA,NA,0,1,0.687776141384389,FALSE,4,FALSE,0,1,1,-1,2016,31465,1102.99208292509,0,"3531","35"
"463","Stratford",2018,2018,1,0,-1,"Ontario","3531011_2018",3531011,49.79,3,NA,NA,0,1,0.485760850917825,TRUE,1,TRUE,0,1,2,0,2016,31465,1102.99208292509,0,"3531","35"
"464","Strathcona County",2004,0,0,0,0,"Alberta","4811052_2004",4811052,33.97,3,NA,NA,0,1,0.190343007915567,FALSE,1,FALSE,0,0,1,-5,2006,82511,65.4042719767581,0,"4811","48"
"465","Strathcona County",2007,0,0,0,0,"Alberta","4811052_2007",4811052,33.34,3,NA,NA,0,1,0.0828013155349197,FALSE,2,FALSE,0,0,1,-4,2006,82511,65.4042719767581,0,"4811","48"
"466","Strathcona County",2010,0,0,0,0,"Alberta","4811052_2010",4811052,36.6,2,NA,NA,0,1,0.135385662046092,FALSE,3,FALSE,0,0,1,-3,2011,92490,73.2493918059202,0,"4811","48"
"467","Strathcona County",2013,0,0,0,0,"Alberta","4811052_2013",4811052,37.37,2,NA,NA,0,1,0.0179563571946211,FALSE,4,FALSE,0,0,1,-2,2011,92490,73.2493918059202,0,"4811","48"
"468","Strathcona County",2017,0,0,0,0,"Alberta","4811052_2017",4811052,39.1,5,NA,NA,0,1,0.0730641433111817,FALSE,5,FALSE,0,0,1,-1,2016,98044,77.6276255281476,0,"4811","48"
"469","Surrey",2002,2014,0,0,0,"British Columbia","5915004_2002",5915004,32.1,9,NA,NA,0,1,0.338951103226522,FALSE,1,FALSE,0,1,1,-4,2001,347825,1092.82446507161,0,"5915","59"
"470","Surrey",2005,2014,0,0,0,"British Columbia","5915004_2005",5915004,35.1,6,NA,NA,0,1,0.124087765039228,FALSE,2,FALSE,0,1,1,-3,2006,394976,1210.88893815173,0,"5915","59"
"471","Surrey",2008,2014,0,0,0,"British Columbia","5915004_2008",5915004,24.11,2,NA,NA,0,1,0.71730563718942,FALSE,3,FALSE,0,1,1,-2,2006,394976,1210.88893815173,0,"5915","59"
"472","Surrey",2011,2014,0,0,0,"British Columbia","5915004_2011",5915004,25.18,7,NA,NA,0,1,0.785868377150089,FALSE,4,FALSE,0,1,1,-1,2011,468251,1444.58770829861,0,"5915","59"
"473","Surrey",2014,2014,1,0,-1,"British Columbia","5915004_2014",5915004,32,7,NA,NA,0,1,0.211810025549108,TRUE,1,TRUE,0,1,2,0,2016,517887,1597.69444960158,0,"5915","59"
"474","Surrey",2018,2014,1,0,-1,"British Columbia","5915004_2018",5915004,32,8,NA,NA,0,1,0.15336278398846,TRUE,2,FALSE,0,1,2,1,2016,517887,1597.69444960158,0,"5915","59"
"475","Tecumseh",2003,2014,0,0,0,"Ontario","3537048_2003",3537048,54.5,2,NA,NA,0,1,0.108638870078359,FALSE,1,FALSE,0,1,1,-3,2001,25105,208.284966519366,0,"3537","35"
"476","Tecumseh",2006,2014,0,0,0,"Ontario","3537048_2006",3537048,47.69,2,NA,NA,0,1,0.650728309056365,FALSE,2,FALSE,0,1,1,-2,2006,24224,255.232132275654,0,"3537","35"
"477","Tecumseh",2010,2014,0,0,0,"Ontario","3537048_2010",3537048,45.74,1,NA,NA,1,1,NA,FALSE,3,FALSE,1,1,1,-1,2011,23610,248.813394064457,0,"3537","35"
"478","Tecumseh",2014,2014,1,0,-1,"Ontario","3537048_2014",3537048,52.47,3,NA,NA,0,1,0.168222402597403,TRUE,1,TRUE,0,1,2,0,2016,23229,244.926905730398,0,"3537","35"
"479","Tecumseh",2018,2014,1,0,-1,"Ontario","3537048_2018",3537048,37.43,1,NA,NA,1,1,NA,TRUE,2,FALSE,1,1,2,1,2016,23229,244.926905730398,0,"3537","35"
"480","Terrebonne",2005,0,0,0,0,"Quebec","2464008_2005",2464008,NA,1,NA,NA,1,1,NA,FALSE,1,FALSE,2,0,1,-4,2006,94703,610.956982507443,0,"2464","24"
"481","Terrebonne",2009,0,0,0,0,"Quebec","2464008_2009",2464008,34.84,4,NA,NA,0,1,0.375281076176575,FALSE,2,FALSE,0,0,1,-3,2011,106322,685.719312606408,0,"2464","24"
"482","Terrebonne",2013,0,0,0,0,"Quebec","2464008_2013",2464008,37,2,NA,NA,0,1,0.247969052224371,FALSE,3,FALSE,0,0,1,-2,2011,106322,685.719312606408,0,"2464","24"
"483","Terrebonne",2017,0,0,0,0,"Quebec","2464008_2017",2464008,40.28,4,NA,NA,0,1,0.106321143133931,FALSE,4,FALSE,0,0,1,-1,2016,111575,722.678041766937,0,"2464","24"
"484","Three Rivers",2005,0,0,0,0,"Quebec","2437067_2005",2437067,49.84,3,NA,NA,0,1,0.416243140907526,FALSE,1,FALSE,0,0,1,-4,2006,126323,429.128067600877,0,"2437","24"
"485","Three Rivers",2009,0,0,0,0,"Quebec","2437067_2009",2437067,46.37,2,NA,NA,0,1,0.0976152759344094,FALSE,2,FALSE,0,0,1,-3,2011,131338,446.203617083383,0,"2437","24"
"486","Three Rivers",2013,0,0,0,0,"Quebec","2437067_2013",2437067,57.2,6,NA,NA,0,1,0.180654626397531,FALSE,3,FALSE,0,0,1,-2,2011,131338,446.203617083383,0,"2437","24"
"487","Three Rivers",2017,0,0,0,0,"Quebec","2437067_2017",2437067,48.6,3,NA,NA,0,1,0.0630136455264382,FALSE,4,FALSE,0,0,1,-1,2016,134413,456.019308649989,0,"2437","24"
"488","Thunder Bay",2003,0,0,0,0,"Ontario","3558004_2003",3558004,56.51,5,NA,NA,0,1,NA,FALSE,1,FALSE,1,0,1,-5,2001,109016,330.970279209686,0,"3558","35"
"489","Thunder Bay",2006,0,0,0,0,"Ontario","3558004_2006",3558004,38.19,3,NA,NA,0,1,0.717883827428296,FALSE,2,FALSE,0,0,1,-4,2006,109140,326.263386506931,0,"3558","35"
"490","Thunder Bay",2010,0,0,0,0,"Ontario","3558004_2010",3558004,47.43,6,NA,NA,0,1,0.158034805750515,FALSE,3,FALSE,0,0,1,-3,2011,108359,324.331184225315,0,"3558","35"
"491","Thunder Bay",2014,0,0,0,0,"Ontario","3558004_2014",3558004,46.05,6,NA,NA,0,1,0.0645713979761204,FALSE,4,FALSE,0,0,1,-2,2016,107909,322.869049760144,0,"3558","35"
"492","Thunder Bay",2018,0,0,0,0,"Ontario","3558004_2018",3558004,50.68,11,NA,NA,0,1,0.0184231522448684,FALSE,5,FALSE,0,0,1,-1,2016,107909,322.869049760144,0,"3558","35"
"493","Toronto",2003,2014,0,0,0,"Ontario","3520005_2003",3520005,38.33,44,NA,NA,0,1,0.0517467901292812,FALSE,1,FALSE,0,1,1,-3,2001,2481494,3926.8267037103,0,"3520","35"
"494","Toronto",2006,2014,0,0,0,"Ontario","3520005_2006",3520005,39.3,38,NA,NA,0,1,0.240963674019747,FALSE,2,FALSE,0,1,1,-2,2006,2503281,3946.91053638863,0,"3520","35"
"495","Toronto",2010,2014,0,0,0,"Ontario","3520005_2010",3520005,50.55,40,NA,NA,0,1,0.113164669823117,FALSE,3,FALSE,0,1,1,-1,2011,2615060,4121.76891860347,0,"3520","35"
"496","Toronto",2014,2014,1,0,-2,"Ontario","3520005_2014",3520005,54.67,45,NA,NA,0,1,0.0646511130784449,TRUE,1,TRUE,0,1,2,0,2016,2731571,4305.52510846363,0,"3520","35"
"497","Toronto",2018,2014,1,0,-3,"Ontario","3520005_2018",3520005,41,35,NA,NA,0,1,0.392000977837419,TRUE,2,FALSE,0,1,3,1,2016,2731571,4305.52510846363,0,"3520","35"
"498","Tumbler Ridge",2008,2018,0,0,0,"British Colombia","5955003_2008",5955003,46,2,NA,NA,0,1,0.120509849362688,FALSE,1,FALSE,0,1,1,-3,2006,2454,1.55409299966091,0,"5955","59"
"499","Tumbler Ridge",2011,2018,0,0,0,"British Colombia","5955003_2011",5955003,29,2,NA,NA,0,1,0.506151142355009,FALSE,2,FALSE,0,1,1,-2,2011,2710,1.7249747380314,0,"5955","59"
"500","Tumbler Ridge",2014,2018,0,0,0,"British Colombia","5955003_2014",5955003,32,3,NA,NA,0,1,0.0622286541244573,FALSE,3,FALSE,0,1,1,-1,2016,1987,1.26476930054184,0,"5955","59"
"501","Tumbler Ridge",2018,2018,1,0,-1,"British Colombia","5955003_2018",5955003,53,4,NA,NA,0,1,0.0169712793733681,TRUE,1,TRUE,0,1,2,0,2016,1987,1.26476930054184,0,"5955","59"
"502","Vancouver",2002,2018,0,0,0,"British Columbia","5915022_2002",5915022,50.49,16,NA,NA,0,1,0.281610070554794,FALSE,1,FALSE,0,1,1,-5,2001,545671,4740.08496050775,0,"5915","59"
"503","Vancouver",2005,2018,0,0,0,"British Columbia","5915022_2005",5915022,32.61,20,NA,NA,0,1,0.0288206382536862,FALSE,2,FALSE,0,1,1,-4,2006,578041,4977.11550290788,0,"5915","59"
"504","Vancouver",2008,2018,0,0,0,"British Columbia","5915022_2008",5915022,31.08,15,NA,NA,0,1,0.151297421249547,FALSE,3,FALSE,0,1,1,-3,2006,578041,4977.11550290788,0,"5915","59"
"505","Vancouver",2011,2018,0,0,0,"British Columbia","5915022_2011",5915022,34.96,12,NA,NA,0,1,0.13017959854443,FALSE,4,FALSE,0,1,1,-2,2011,603502,5188.01127208841,0,"5915","59"
"506","Vancouver",2014,2018,0,0,0,"British Columbia","5915022_2014",5915022,43.4,10,NA,NA,0,1,0.0555069424953359,FALSE,5,FALSE,0,1,1,-1,2016,631486,5427.54021604238,0,"5915","59"
"507","Vancouver",2018,2018,1,0,-1,"British Columbia","5915022_2018",5915022,39.36,21,NA,NA,0,1,0.005423632757155,TRUE,1,TRUE,0,1,2,0,2016,631486,5427.54021604238,0,"5915","59"
"508","Vaughan",2003,0,0,0,0,"Ontario","3519028_2003",3519028,31,2,NA,NA,0,1,0.237100682969817,FALSE,1,FALSE,0,0,1,-5,2001,182022,663.138475231952,0,"3519","35"
"509","Vaughan",2006,0,0,0,0,"Ontario","3519028_2006",3519028,38.4,4,NA,NA,0,1,0.00146009085009734,FALSE,2,FALSE,0,0,1,-4,2006,238866,868.190661743772,0,"3519","35"
"510","Vaughan",2010,0,0,0,0,"Ontario","3519028_2010",3519028,40,8,NA,NA,0,1,0.497202169920123,FALSE,3,FALSE,0,0,1,-3,2011,288301,1048.17406566041,0,"3519","35"
"511","Vaughan",2014,0,0,0,0,"Ontario","3519028_2014",3519028,30.28,4,NA,NA,0,1,0.642452781192113,FALSE,4,FALSE,0,0,1,-2,2016,306233,1113.37227607668,0,"3519","35"
"512","Vaughan",2018,0,0,0,0,"Ontario","3519028_2018",3519028,27.01,3,NA,NA,0,1,0.429823272219569,FALSE,5,FALSE,0,0,1,-1,2016,306233,1113.37227607668,0,"3519","35"
"513","Vegerville",2007,2017,0,0,0,"Alberta","4810028_2007",4810028,NA,1,NA,NA,1,1,NA,FALSE,1,FALSE,2,1,1,-3,2006,5519,401.070587405991,0,"4810","48"
"514","Vegerville",2010,2017,0,0,0,"Alberta","4810028_2010",4810028,32,1,NA,NA,1,1,NA,FALSE,2,FALSE,1,1,1,-2,2011,5717,402.534481581073,0,"4810","48"
"515","Vegerville",2013,2017,0,0,0,"Alberta","4810028_2013",4810028,44.54,3,NA,NA,0,1,0.104958469670274,FALSE,3,FALSE,0,1,1,-1,2011,5717,402.534481581073,0,"4810","48"
"516","Vegerville",2017,2017,1,0,-1,"Alberta","4810028_2017",4810028,44.05,2,NA,NA,0,1,0.00373168289797033,TRUE,1,TRUE,0,1,2,0,2016,5708,396.931085726127,0,"4810","48"
"517","Victoria",2002,2014,0,0,0,"British Columbia","5917034_2002",5917034,31.33,7,NA,NA,0,1,0.294252873563218,FALSE,1,FALSE,0,1,1,-4,2001,74125,3764.39741162701,0,"5917","59"
"518","Victoria",2005,2014,0,0,0,"British Columbia","5917034_2005",5917034,26.43,5,NA,NA,0,1,0.0831789662384225,FALSE,2,FALSE,0,1,1,-3,2006,78057,3962.47333629117,0,"5917","59"
"519","Victoria",2008,2014,0,0,0,"British Columbia","5917034_2008",5917034,26.93,8,NA,NA,0,1,0.035690955519924,FALSE,3,FALSE,0,1,1,-2,2006,78057,3962.47333629117,0,"5917","59"
"520","Victoria",2011,2014,0,0,0,"British Columbia","5917034_2011",5917034,26.35,4,NA,NA,0,1,0.350863516430799,FALSE,4,FALSE,0,1,1,-1,2011,80017,4108.56211878718,0,"5917","59"
"521","Victoria",2014,2014,1,0,-1,"British Columbia","5917034_2014",5917034,39,8,NA,NA,0,1,0.00360835191566998,TRUE,1,TRUE,0,1,2,0,2016,85792,4404.88464081953,0,"5917","59"
"522","Victoria",2018,2014,1,0,-1,"British Columbia","5917034_2018",5917034,43.5,10,NA,NA,0,1,0.132123741879018,TRUE,2,FALSE,0,1,2,1,2016,85792,4404.88464081953,0,"5917","59"
