newspaper desert,status,province,municipality,CSD code.x,year,turnout,Last Name,Votes,Election Total Votes,number of candidates,Magniuted = # of votes separating first from second,Level,Hierarchical structure,CSD code.y,province_code
0,0,Ontario,Ajax,NA,2018,32.9,Jordan,8293,25634,5,NA,4,Census subdivision,3518005,35
0,0,Ontario,Thunder Bay,NA,2003,56.51,Peterson,26572,NA,5,NA,3,Census division,3558,35
0,0,Ontario,Thunder Bay,NA,2003,56.51,Peterson,26572,NA,5,NA,4,Census subdivision,3558004,35
0,0,Ontario,Thunder Bay,NA,2003,56.51,Pullia,13690,NA,5,NA,3,Census division,3558,35
0,0,Ontario,Thunder Bay,NA,2003,56.51,Pullia,13690,NA,5,NA,4,Census subdivision,3558004,35
0,0,Ontario,Thunder Bay,NA,2006,38.19,Peterson,26561,33192,3,NA,3,Census division,3558,35
0,0,Ontario,Thunder Bay,NA,2006,38.19,Peterson,26561,33192,3,NA,4,Census subdivision,3558004,35
0,0,Ontario,Thunder Bay,NA,2006,38.19,Gamble,2733,33192,3,NA,3,Census division,3558,35
0,0,Ontario,Thunder Bay,NA,2006,38.19,Gamble,2733,33192,3,NA,4,Census subdivision,3558004,35
0,0,Ontario,Thunder Bay,NA,2010,47.43,Hobbes,17517,38327,6,NA,3,Census division,3558,35
0,0,Ontario,Thunder Bay,NA,2010,47.43,Hobbes,17517,38327,6,NA,4,Census subdivision,3558004,35
0,0,Ontario,Thunder Bay,NA,2010,47.43,Peterson,11460,38327,6,NA,3,Census division,3558,35
0,0,Ontario,Thunder Bay,NA,2010,47.43,Peterson,11460,38327,6,NA,4,Census subdivision,3558004,35
0,0,Ontario,Thunder Bay,NA,2014,46.05,Hobbs,14463,37354,6,NA,3,Census division,3558,35
0,0,Ontario,Thunder Bay,NA,2014,46.05,Hobbs,14463,37354,6,NA,4,Census subdivision,3558004,35
0,0,Ontario,Thunder Bay,NA,2014,46.05,Boshcoff,12051,37354,6,NA,3,Census division,3558,35
0,0,Ontario,Thunder Bay,NA,2014,46.05,Boshcoff,12051,37354,6,NA,4,Census subdivision,3558004,35
0,0,Ontario,Thunder Bay,NA,2018,50.68,Mauro,13940,41361,11,NA,3,Census division,3558,35
0,0,Ontario,Thunder Bay,NA,2018,50.68,Mauro,13940,41361,11,NA,4,Census subdivision,3558004,35
0,0,Ontario,Thunder Bay,NA,2018,50.68,Pullia,13178,41361,11,NA,3,Census division,3558,35
0,0,Ontario,Thunder Bay,NA,2018,50.68,Pullia,13178,41361,11,NA,4,Census subdivision,3558004,35
0,0,Ontario,Chatham-Kent,NA,2003,NA,Gagner,16737,NA,6,NA,3,Census division,3536,35
0,0,Ontario,Chatham-Kent,NA,2003,NA,Gagner,16737,NA,6,NA,4,Census subdivision,3536020,35
0,0,Ontario,Chatham-Kent,NA,2003,NA,Wright,6033,NA,6,NA,3,Census division,3536,35
0,0,Ontario,Chatham-Kent,NA,2003,NA,Wright,6033,NA,6,NA,4,Census subdivision,3536020,35
0,0,Ontario,Chatham-Kent,NA,2006,45.6,Hope,11578,NA,7,NA,3,Census division,3536,35
0,0,Ontario,Chatham-Kent,NA,2006,45.6,Hope,11578,NA,7,NA,4,Census subdivision,3536020,35
0,0,Ontario,Chatham-Kent,NA,2006,45.6,Gagner,9060,NA,7,NA,3,Census division,3536,35
0,0,Ontario,Chatham-Kent,NA,2006,45.6,Gagner,9060,NA,7,NA,4,Census subdivision,3536020,35
0,0,Ontario,Chatham-Kent,NA,2010,39.93,Hope,13171,32398,6,NA,3,Census division,3536,35
0,0,Ontario,Chatham-Kent,NA,2010,39.93,Hope,13171,32398,6,NA,4,Census subdivision,3536020,35
0,0,Ontario,Chatham-Kent,NA,2010,39.93,McGregor,10958,32398,6,NA,3,Census division,3536,35
0,0,Ontario,Chatham-Kent,NA,2010,39.93,McGregor,10958,32398,6,NA,4,Census subdivision,3536020,35
0,0,Ontario,Chatham-Kent,NA,2014,42.11,Hope,9242,32783,7,NA,3,Census division,3536,35
0,0,Ontario,Chatham-Kent,NA,2014,42.11,Hope,9242,32783,7,NA,4,Census subdivision,3536020,35
0,0,Ontario,Chatham-Kent,NA,2014,42.11,Crew,7884,32783,7,NA,3,Census division,3536,35
0,0,Ontario,Chatham-Kent,NA,2014,42.11,Crew,7884,32783,7,NA,4,Census subdivision,3536020,35
0,0,Ontario,Chatham-Kent,NA,2018,45.44,Canniff,19316,34722,6,NA,3,Census division,3536,35
0,0,Ontario,Chatham-Kent,NA,2018,45.44,Canniff,19316,34722,6,NA,4,Census subdivision,3536020,35
0,0,Ontario,Chatham-Kent,NA,2018,45.44,Storey,9255,34722,6,NA,3,Census division,3536,35
0,0,Ontario,Chatham-Kent,NA,2018,45.44,Storey,9255,34722,6,NA,4,Census subdivision,3536020,35
0,0,Ontario,Waterloo,NA,2003,32.97,Epp,11388,23411,4,NA,3,Census division,3530,35
0,0,Ontario,Waterloo,NA,2003,32.97,Epp,11388,23411,4,NA,4,Census subdivision,3530016,35
0,0,Ontario,Waterloo,NA,2003,32.97,Woolstencroft,5706,23411,4,NA,3,Census division,3530,35
0,0,Ontario,Waterloo,NA,2003,32.97,Woolstencroft,5706,23411,4,NA,4,Census subdivision,3530016,35
0,0,Ontario,Waterloo,NA,2006,28.66,Halloran,11459,22927,3,NA,3,Census division,3530,35
0,0,Ontario,Waterloo,NA,2006,28.66,Halloran,11459,22927,3,NA,4,Census subdivision,3530016,35
0,0,Ontario,Waterloo,NA,2006,28.66,Epp,7364,22927,3,NA,3,Census division,3530,35
0,0,Ontario,Waterloo,NA,2006,28.66,Epp,7364,22927,3,NA,4,Census subdivision,3530016,35
0,0,Ontario,Waterloo,NA,2010,40.049999999999997,Halloran,12247,27253,4,NA,3,Census division,3530,35
0,0,Ontario,Waterloo,NA,2010,40.049999999999997,Halloran,12247,27253,4,NA,4,Census subdivision,3530016,35
0,0,Ontario,Waterloo,NA,2010,40.049999999999997,D'Ailly,7092,27253,4,NA,3,Census division,3530,35
0,0,Ontario,Waterloo,NA,2010,40.049999999999997,D'Ailly,7092,27253,4,NA,4,Census subdivision,3530016,35
0,-1,Ontario,Waterloo,NA,2014,35.93,Jaworsky,14103,25750,4,NA,3,Census division,3530,35
0,-1,Ontario,Waterloo,NA,2014,35.93,Jaworsky,14103,25750,4,NA,4,Census subdivision,3530016,35
0,-1,Ontario,Waterloo,NA,2014,35.93,Traub,6292,25750,4,NA,3,Census division,3530,35
0,-1,Ontario,Waterloo,NA,2014,35.93,Traub,6292,25750,4,NA,4,Census subdivision,3530016,35
0,-1,Ontario,Waterloo,NA,2018,34.22,Jaworsky,17307,24842,3,NA,3,Census division,3530,35
0,-1,Ontario,Waterloo,NA,2018,34.22,Jaworsky,17307,24842,3,NA,4,Census subdivision,3530016,35
0,-1,Ontario,Waterloo,NA,2018,34.22,Steiss,5530,24843,3,NA,3,Census division,3530,35
0,-1,Ontario,Waterloo,NA,2018,34.22,Steiss,5530,24843,3,NA,4,Census subdivision,3530016,35
0,0,Ontario,Brantford,NA,2003,34.979999999999997,Hancock,11668,NA,3,NA,4,Census subdivision,3529006,35
0,0,Ontario,Brantford,NA,2003,34.979999999999997,Friel,11653,NA,3,NA,4,Census subdivision,3529006,35
0,0,Ontario,Brantford,NA,2006,44.54,Hancock,13212,NA,4,NA,4,Census subdivision,3529006,35
0,0,Ontario,Brantford,NA,2006,44.54,Friel,13047,NA,4,NA,4,Census subdivision,3529006,35
0,0,Ontario,Brantford,NA,2010,43.42,Friel,11334,NA,9,NA,4,Census subdivision,3529006,35
0,0,Ontario,Brantford,NA,2010,43.43,Sless,5466,NA,9,NA,4,Census subdivision,3529006,35
0,0,Ontario,Brantford,NA,2014,37.58,Friel,8743,24451,7,NA,4,Census subdivision,3529006,35
0,0,Ontario,Brantford,NA,2014,37.58,Vanderstelt,4519,24451,7,NA,4,Census subdivision,3529006,35
0,0,Ontario,Brantford,NA,2018,36.74,Davis,12867,24477,8,NA,4,Census subdivision,3529006,35
0,0,Ontario,Brantford,NA,2018,36.74,Friel,7200,24477,8,NA,4,Census subdivision,3529006,35
0,0,Ontario,Pickering,NA,2003,28.65,Ryan,10426,18051,2,NA,4,Census subdivision,3518001,35
0,0,Ontario,Pickering,NA,2003,28.65,Dickerson,7456,18051,2,NA,4,Census subdivision,3518001,35
0,0,Ontario,Pickering,NA,2006,28,Ryan,12588,18311,2,NA,4,Census subdivision,3518001,35
0,0,Ontario,Pickering,NA,2006,28,Newell,5108,18311,2,NA,4,Census subdivision,3518001,35
0,0,Ontario,Pickering,NA,2010,32.159999999999997,Ryan,10361,20560,3,NA,4,Census subdivision,3518001,35
0,0,Ontario,Pickering,NA,2010,32.159999999999997,Brenner,8661,20560,3,NA,4,Census subdivision,3518001,35
0,0,Ontario,Pickering,NA,2014,34.369999999999997,Ryan,14410,22877,3,NA,4,Census subdivision,3518001,35
0,0,Ontario,Pickering,NA,2014,34.369999999999997,Brenner,7205,22877,3,NA,4,Census subdivision,3518001,35
0,0,Ontario,Pickering,NA,2018,29.19,Ryan,12959,19777,4,NA,4,Census subdivision,3518001,35
0,0,Ontario,Pickering,NA,2018,29.19,Hugdon,3647,19777,4,NA,4,Census subdivision,3518001,35
0,0,Ontario,Clarington,NA,2003,35.07,Mutton,16061,18766,2,NA,4,Census subdivision,3518017,35
0,0,Ontario,Clarington,NA,2003,35.07,Ward,1824,18766,2,NA,4,Census subdivision,3518017,35
0,0,Ontario,Clarington,NA,2006,40.020000000000003,Abernethy,11204,22839,5,NA,4,Census subdivision,3518017,35
0,0,Ontario,Clarington,NA,2006,40.020000000000003,Mutton,5968,22839,5,NA,4,Census subdivision,3518017,35
0,0,Ontario,Clarington,NA,2010,34.520000000000003,Foster,6905,19868,4,NA,4,Census subdivision,3518017,35
0,0,Ontario,Clarington,NA,2010,34.520000000000003,Abernethy,6134,19868,4,NA,4,Census subdivision,3518017,35
0,0,Ontario,Clarington,NA,2014,30.35,Foster,10093,19032,2,NA,4,Census subdivision,3518017,35
0,0,Ontario,Clarington,NA,2014,30.53,O'Toole,8731,19032,2,NA,4,Census subdivision,3518017,35
0,0,Ontario,Clarington,NA,2018,28.57,Foster,12507,18678,3,NA,4,Census subdivision,3518017,35
0,0,Ontario,Clarington,NA,2018,28.57,Canning,5259,18678,3,NA,4,Census subdivision,3518017,35
0,0,Ontario,Milton,NA,2003,35.68,Krantz,6238,10446,6,NA,4,Census subdivision,3524009,35
0,0,Ontario,Milton,NA,2003,35.68,Malboeuf,2224,10446,6,NA,4,Census subdivision,3524009,35
0,0,Ontario,Milton,NA,2006,30.11,Krantz,6347,12015,3,NA,4,Census subdivision,3524009,35
0,0,Ontario,Milton,NA,2006,30.11,Marsh,3364,12015,3,NA,4,Census subdivision,3524009,35
0,0,Ontario,Milton,NA,2010,32.64,Krantz,13830,15683,4,NA,4,Census subdivision,3524009,35
0,0,Ontario,Milton,NA,2010,32.64,Lazarski,2743,15683,4,NA,4,Census subdivision,3524009,35
0,0,Ontario,Milton,NA,2014,26.5,Krantz,13830,18845,3,NA,4,Census subdivision,3524009,35
0,0,Ontario,Milton,NA,2014,26.5,Naeem,2306,18845,3,NA,4,Census subdivision,3524009,35
0,0,Ontario,Milton,NA,2018,37,Krantz,18571,23139,3,NA,4,Census subdivision,3524009,35
0,0,Ontario,Milton,NA,2018,37,Naeem,2306,23139,3,NA,4,Census subdivision,3524009,35
0,0,Ontario,Niagara Falls,NA,2003,47.81,Salci,17834,NA,4,NA,4,Census subdivision,3526043,35
0,0,Ontario,Niagara Falls,NA,2003,47.81,Thomson,10284,NA,4,NA,4,Census subdivision,3526043,35
0,0,Ontario,Niagara Falls,NA,2006,41.3,Salci,11820,NA,4,NA,4,Census subdivision,3526043,35
0,0,Ontario,Niagara Falls,NA,2006,41.3,Campbell,8544,NA,4,NA,4,Census subdivision,3526043,35
0,0,Ontario,Niagara Falls,NA,2010,42.8,Diodati,13520,NA,3,NA,4,Census subdivision,3526043,35
0,0,Ontario,Niagara Falls,NA,2010,42.8,Salci,10464,NA,3,NA,4,Census subdivision,3526043,35
0,0,Ontario,Niagara Falls,NA,2014,36.700000000000003,Diodati,17968,22045,4,NA,4,Census subdivision,3526043,35
0,0,Ontario,Niagara Falls,NA,2014,36.700000000000003,Topolinsky,1931,22045,4,NA,4,Census subdivision,3526043,35
0,0,Ontario,Niagara Falls,NA,2018,39.19,Diodati,13875,24242,4,NA,4,Census subdivision,3526043,35
0,0,Ontario,Niagara Falls,NA,2018,39.19,Craitor,8252,24242,4,NA,4,Census subdivision,3526043,35
0,0,Ontario,Newmarket,NA,2003,31.25,Heller,8645,NA,3,NA,4,Census subdivision,3519048,35
0,0,Ontario,Newmarket,NA,2003,31.25,Taylor,4604,NA,3,NA,4,Census subdivision,3519048,35
0,0,Ontario,Newmarket,NA,2006,34.57,Van Bynen,8012,NA,5,NA,4,Census subdivision,3519048,35
0,0,Ontario,Newmarket,NA,2006,24.57,Springstein,7245,NA,5,NA,4,Census subdivision,3519048,35
0,0,Ontario,Newmarket,NA,2010,32.6,Van Bynen,13768,NA,2,NA,4,Census subdivision,3519048,35
0,0,Ontario,Newmarket,NA,2010,32.6,Casicone,3231,NA,2,NA,4,Census subdivision,3519048,35
0,0,Ontario,Newmarket,NA,2014,36.770000000000003,Van Bynen,10818,20434,3,NA,4,Census subdivision,3519048,35
0,0,Ontario,Newmarket,NA,2014,36.770000000000003,Campbell,7804,20434,3,NA,4,Census subdivision,3519048,35
0,0,Ontario,Newmarket,NA,2018,34.64,Taylor,14351,19662,3,NA,4,Census subdivision,3519048,35
0,0,Ontario,Newmarket,NA,2018,34.64,Wamback,4825,19662,3,NA,4,Census subdivision,3519048,35
0,0,Ontario,Peterborough,NA,2003,47.9,Sutherland,11194,28464,4,NA,3,Census division,3515,35
0,0,Ontario,Peterborough,NA,2003,47.9,Sutherland,11194,28464,4,NA,4,Census subdivision,3515014,35
0,0,Ontario,Peterborough,NA,2003,47.9,Peacock,10522,28464,4,NA,3,Census division,3515,35
0,0,Ontario,Peterborough,NA,2003,47.9,Peacock,10522,28464,4,NA,4,Census subdivision,3515014,35
0,0,Ontario,Peterborough,NA,2006,48.04,Ayotte,12095,25036,8,NA,3,Census division,3515,35
0,0,Ontario,Peterborough,NA,2006,48.04,Ayotte,12095,25036,8,NA,4,Census subdivision,3515014,35
0,0,Ontario,Peterborough,NA,2006,48.04,Slavin,5569,25036,8,NA,3,Census division,3515,35
0,0,Ontario,Peterborough,NA,2006,48.04,Slavin,5569,25036,8,NA,4,Census subdivision,3515014,35
0,0,Ontario,Peterborough,NA,2010,44.14,Bennett,14061,24219,2,NA,3,Census division,3515,35
0,0,Ontario,Peterborough,NA,2010,44.14,Bennett,14061,24219,2,NA,4,Census subdivision,3515014,35
0,0,Ontario,Peterborough,NA,2010,44.14,Ayotte,9990,24219,2,NA,3,Census division,3515,35
0,0,Ontario,Peterborough,NA,2010,44.14,Ayotte,9990,24219,2,NA,4,Census subdivision,3515014,35
0,0,Ontario,Peterborough,NA,2014,46.95,Bennett,11210,27204,6,NA,3,Census division,3515,35
0,0,Ontario,Peterborough,NA,2014,46.95,Bennett,11210,27204,6,NA,4,Census subdivision,3515014,35
0,0,Ontario,Peterborough,NA,2014,46.95,Monsef,9879,27204,6,NA,3,Census division,3515,35
0,0,Ontario,Peterborough,NA,2014,46.95,Monsef,9879,27204,6,NA,4,Census subdivision,3515014,35
0,0,Ontario,Peterborough,NA,2018,45.72,Diane,19254,27955,2,NA,3,Census division,3515,35
0,0,Ontario,Peterborough,NA,2018,45.72,Diane,19254,27955,2,NA,4,Census subdivision,3515014,35
0,0,Ontario,Peterborough,NA,2018,45.72,Daryl,8659,27955,2,NA,3,Census division,3515,35
0,0,Ontario,Peterborough,NA,2018,45.72,Daryl,8659,27955,2,NA,4,Census subdivision,3515014,35
0,0,Ontario,Sault-Sainte-Marie,NA,2006,48.6,Rowswell,15932,NA,3,NA,NA,NA,NA,NA
0,0,Ontario,Sault-Sainte-Marie,NA,2006,48.6,Amaroso,8460,NA,3,NA,NA,NA,NA,NA
0,0,Ontario,Sault-Sainte-Marie,NA,2010,47.65,Amaroso,11110,28320,4,NA,NA,NA,NA,NA
0,0,Ontario,Sault-Sainte-Marie,NA,2010,47.65,Caicco,10294,28320,4,NA,NA,NA,NA,NA
0,0,Ontario,Sault-Sainte-Marie,NA,2014,42.42,Provenzano,12534,25380,6,NA,NA,NA,NA,NA
0,0,Ontario,Sault-Sainte-Marie,NA,2014,42.42,Amaroso,10565,25380,6,NA,NA,NA,NA,NA
0,0,Ontario,Sault-Sainte-Marie,NA,2018,40.299999999999997,Provenzano,15303,22269,4,NA,NA,NA,NA,NA
0,0,Ontario,Sault-Sainte-Marie,NA,2018,40.299999999999997,Ring,5142,22269,4,NA,NA,NA,NA,NA
0,0,Ontario,Kawartha Lakes,NA,2003,48.4,Kelly,9748,NA,5,NA,3,Census division,3516,35
0,0,Ontario,Kawartha Lakes,NA,2003,48.4,Kelly,9748,NA,5,NA,4,Census subdivision,3516010,35
0,0,Ontario,Kawartha Lakes,NA,2003,48.4,Macklem,7189,NA,5,NA,3,Census division,3516,35
0,0,Ontario,Kawartha Lakes,NA,2003,48.4,Macklem,7189,NA,5,NA,4,Census subdivision,3516010,35
0,0,Ontario,Kawartha Lakes,NA,2006,NA,McGee,7032,NA,6,NA,3,Census division,3516,35
0,0,Ontario,Kawartha Lakes,NA,2006,NA,McGee,7032,NA,6,NA,4,Census subdivision,3516010,35
0,0,Ontario,Kawartha Lakes,NA,2006,NA,Letham,6351,NA,6,NA,3,Census division,3516,35
0,0,Ontario,Kawartha Lakes,NA,2006,NA,Letham,6351,NA,6,NA,4,Census subdivision,3516010,35
0,0,Ontario,Kawartha Lakes,NA,2010,44,McGee,13850,NA,3,NA,3,Census division,3516,35
0,0,Ontario,Kawartha Lakes,NA,2010,44,McGee,13850,NA,3,NA,4,Census subdivision,3516010,35
0,0,Ontario,Kawartha Lakes,NA,2010,44,Letham,12722,NA,3,NA,3,Census division,3516,35
0,0,Ontario,Kawartha Lakes,NA,2010,44,Letham,12722,NA,3,NA,4,Census subdivision,3516010,35
0,-1,Ontario,Kawartha Lakes,NA,2014,41.48,Letham,16055,2804,5,NA,3,Census division,3516,35
0,-1,Ontario,Kawartha Lakes,NA,2014,41.48,Letham,16055,2804,5,NA,4,Census subdivision,3516010,35
0,-1,Ontario,Kawartha Lakes,NA,2014,41.48,Villemaire,4742,28047,5,NA,3,Census division,3516,35
0,-1,Ontario,Kawartha Lakes,NA,2014,41.48,Villemaire,4742,28047,5,NA,4,Census subdivision,3516010,35
0,0,Ontario,Kawartha Lakes,NA,2018,38.049999999999997,Letham,11435,25280,4,NA,3,Census division,3516,35
0,0,Ontario,Kawartha Lakes,NA,2018,38.049999999999997,Letham,11435,25280,4,NA,4,Census subdivision,3516010,35
0,0,Ontario,Kawartha Lakes,NA,2018,38.049999999999997,James,9878,25280,4,NA,3,Census division,3516,35
0,0,Ontario,Kawartha Lakes,NA,2018,38.049999999999997,James,9878,25280,4,NA,4,Census subdivision,3516010,35
0,0,Ontario,Sarnia,NA,2003,37,Bradley,13707,NA,5,NA,4,Census subdivision,3538030,35
0,0,Ontario,Sarnia,NA,2003,37,Nathan,5716,NA,5,NA,4,Census subdivision,3538030,35
0,0,Ontario,Sarnia,NA,2006,42,Bradley,12623,NA,4,NA,4,Census subdivision,3538030,35
0,0,Ontario,Sarnia,NA,2006,42,Murray,6421,NA,4,NA,4,Census subdivision,3538030,35
0,0,Ontario,Sarnia,NA,2010,NA,Bradley,12453,NA,5,NA,4,Census subdivision,3538030,35
0,0,Ontario,Sarnia,NA,2010,NA,Vollmar,4424,NA,5,NA,4,Census subdivision,3538030,35
0,0,Ontario,Sarnia,NA,2014,37.1,Bradley,13174,20207,4,NA,4,Census subdivision,3538030,35
0,0,Ontario,Sarnia,NA,2014,37.1,Carpento,4811,20207,4,NA,4,Census subdivision,3538030,35
0,0,Ontario,Sarnia,NA,2018,48.9,Bradley,16238,25207,4,NA,4,Census subdivision,3538030,35
0,0,Ontario,Sarnia,NA,2018,48.9,Gillis,7569,25207,4,NA,4,Census subdivision,3538030,35
0,0,Ontario,Norfolk,NA,2006,38.92,Travale,7230,NA,4,NA,NA,NA,NA,NA
0,0,Ontario,Norfolk,NA,2006,38.92,Nightingale,6362,NA,4,NA,NA,NA,NA,NA
0,0,Ontario,Norfolk,NA,2010,35.700000000000003,Travale,11018,NA,2,NA,NA,NA,NA,NA
0,0,Ontario,Norfolk,NA,2010,35.700000000000003,Wheaton,5615,NA,2,NA,NA,NA,NA,NA
0,0,Ontario,Norfolk,NA,2014,41.67,Luke,10644,19797,3,NA,NA,NA,NA,NA
0,0,Ontario,Norfolk,NA,2014,41.67,Travale,8166,19797,3,NA,NA,NA,NA,NA
0,0,Ontario,Norfolk,NA,2018,41.3,Chopp,10838,20222,3,NA,NA,NA,NA,NA
0,0,Ontario,Norfolk,NA,2018,41.3,Luke,8646,20222,3,NA,NA,NA,NA,NA
0,0,Ontario,Caledon,NA,2003,32.909999999999997,Morrison,4075,NA,4,NA,4,Census subdivision,3521024,35
0,0,Ontario,Caledon,NA,2003,32.909999999999997,Whitehead,3855,NA,4,NA,4,Census subdivision,3521024,35
0,0,Ontario,Caledon,NA,2006,34.700000000000003,Morrison,7150,NA,3,NA,4,Census subdivision,3521024,35
0,0,Ontario,Caledon,NA,2006,34.700000000000003,Moore,5084,NA,3,NA,4,Census subdivision,3521024,35
0,0,Ontario,Caledon,NA,2010,44.57,Morrison,11412,NA,2,NA,4,Census subdivision,3521024,35
0,0,Ontario,Caledon,NA,2010,44.57,Groves,7235,NA,2,NA,4,Census subdivision,3521024,35
0,0,Ontario,Caledon,NA,2014,34.25,Thompson,7822,16264,5,NA,4,Census subdivision,3521024,35
0,0,Ontario,Caledon,NA,2014,34.25,Sinclair,3091,16264,5,NA,4,Census subdivision,3521024,35
0,0,Ontario,Caledon,NA,2018,32.29,Thompson,7392,16531,3,NA,4,Census subdivision,3521024,35
0,0,Ontario,Caledon,NA,2018,32.29,Shaughnessy,4976,16531,3,NA,4,Census subdivision,3521024,35
0,0,Ontario,Halton Hills,NA,2003,32.770000000000003,Bonnette,5035,NA,4,NA,4,Census subdivision,3524015,35
0,0,Ontario,Halton Hills,NA,2003,32.770000000000003,Day,4022,NA,4,NA,4,Census subdivision,3524015,35
0,0,Ontario,Halton Hills,NA,2006,31.6,Bonnette,10442,NA,2,NA,4,Census subdivision,3524015,35
0,0,Ontario,Halton Hills,NA,2006,31.6,Heaton,1429,NA,2,NA,4,Census subdivision,3524015,35
0,0,Ontario,Halton Hills,NA,2010,25.62,Bonnette,NA,NA,1,NA,4,Census subdivision,3524015,35
0,0,Ontario,Halton Hills,NA,2014,33.61,Bonnette,12253,14148,2,NA,4,Census subdivision,3524015,35
0,0,Ontario,Halton Hills,NA,2014,33.61,Stull,1783,14148,2,NA,4,Census subdivision,3524015,35
0,0,Ontario,Halton Hills,NA,2018,29.42,Bonnette,10108,12713,3,NA,4,Census subdivision,3524015,35
0,0,Ontario,Halton Hills,NA,2018,29.42,Gottardi,1864,12713,3,NA,4,Census subdivision,3524015,35
0,0,Ontario,North Bay,NA,2003,43,Fedeli,13025,NA,4,NA,4,Census subdivision,3548044,35
0,0,Ontario,North Bay,NA,2003,43,Bennett,3147,NA,4,NA,4,Census subdivision,3548044,35
0,0,Ontario,North Bay,NA,2006,45,Fedeli,12168,NA,2,NA,4,Census subdivision,3548044,35
0,0,Ontario,North Bay,NA,2006,45,Lawlor,5931,NA,2,NA,4,Census subdivision,3548044,35
0,0,Ontario,North Bay,NA,2010,43.99,MacDonald,13708,NA,2,NA,4,Census subdivision,3548044,35
0,0,Ontario,North Bay,NA,2010,43.99,Chadbourne,1549,NA,2,NA,4,Census subdivision,3548044,35
0,0,Ontario,North Bay,NA,2014,46.35,MacDonald,12636,17079,4,NA,4,Census subdivision,3548044,35
0,0,Ontario,North Bay,NA,2014,46.35,Gray,991,17079,4,NA,4,Census subdivision,3548044,35
0,-1,Ontario,North Bay,NA,2018,45.25,MacDonald,8079,16866,5,NA,4,Census subdivision,3548044,35
0,-1,Ontario,North Bay,NA,2018,45.25,Gardiner,6715,16866,5,NA,4,Census subdivision,3548044,35
0,0,Ontario,Aurora,NA,2003,33,Jones,5597,8611,2,NA,4,Census subdivision,3519046,35
0,0,Ontario,Aurora,NA,2003,33,Farsad,3014,8611,2,NA,4,Census subdivision,3519046,35
0,0,Ontario,Aurora,NA,2006,38,Morris,5208,12370,3,NA,4,Census subdivision,3519046,35
0,0,Ontario,Aurora,NA,2006,38,Jones,4798,12370,3,NA,4,Census subdivision,3519046,35
0,0,Ontario,Aurora,NA,2010,38.5,Dawe,7254,13169,5,NA,4,Census subdivision,3519046,35
0,0,Ontario,Aurora,NA,2010,38.5,Morris,2806,12169,5,NA,4,Census subdivision,3519046,35
0,0,Ontario,Aurora,NA,2014,35.74,Dawe,8903,13255,2,NA,4,Census subdivision,3519046,35
0,0,Ontario,Aurora,NA,2014,35.74,Gallo,4106,13255,2,NA,4,Census subdivision,3519046,35
0,0,Ontario,Aurora,NA,2018,32.130000000000003,Markas,4781,12511,4,NA,4,Census subdivision,3519046,35
0,0,Ontario,Aurora,NA,2018,32.130000000000003,Dawe,3533,12511,4,NA,4,Census subdivision,3519046,35
1,0,Ontario,Welland,NA,2003,NA,Goulbourne,7554,NA,6,NA,4,Census subdivision,3526032,35
1,0,Ontario,Welland,NA,2003,NA,Woolstencroft,5706,NA,6,NA,4,Census subdivision,3526032,35
1,0,Ontario,Welland,NA,2006,NA,Goulbourne,6484,NA,5,NA,4,Census subdivision,3526032,35
1,0,Ontario,Welland,NA,2006,NA,Mastroianni,5089,NA,5,NA,4,Census subdivision,3526032,35
1,0,Ontario,Welland,NA,2010,41.1,Sharpe,5001,NA,6,NA,4,Census subdivision,3526032,35
1,0,Ontario,Welland,NA,2010,41.1,Alexander,4459,NA,6,NA,4,Census subdivision,3526032,35
1,0,Ontario,Welland,NA,2014,35.770000000000003,Campion,8043,13568,3,NA,4,Census subdivision,3526032,35
1,0,Ontario,Welland,NA,2014,35.770000000000003,Sharpe,4930,13568,3,NA,4,Census subdivision,3526032,35
1,0,Ontario,Welland,NA,2018,34,Campion,10100,13222,3,NA,4,Census subdivision,3526032,35
1,0,Ontario,Welland,NA,2018,34,Soos,1453,13222,3,NA,4,Census subdivision,3526032,35
0,0,Ontario,Belleville,NA,2003,NA,Sills,5945,NA,4,NA,4,Census subdivision,3512005,35
0,0,Ontario,Belleville,NA,2003,NA,Ellis,5707,NA,4,NA,4,Census subdivision,3512005,35
0,0,Ontario,Belleville,NA,2006,52,Ellis,10427,NA,3,NA,4,Census subdivision,3512005,35
0,0,Ontario,Belleville,NA,2006,52,Sills,3957,NA,3,NA,4,Census subdivision,3512005,35
0,0,Ontario,Belleville,NA,2010,43.75,Ellis,10081,NA,4,NA,4,Census subdivision,3512005,35
0,0,Ontario,Belleville,NA,2010,43.75,Panciuk,2825,NA,4,NA,4,Census subdivision,3512005,35
0,0,Ontario,Belleville,NA,2014,44.72,Christopher,3914,15207,7,NA,4,Census subdivision,3512005,35
0,0,Ontario,Belleville,NA,2014,44.72,Culhane,3753,15207,7,NA,4,Census subdivision,3512005,35
0,-1,Ontario,Belleville,NA,2018,42.3,Panciuk,5238,14633,4,NA,4,Census subdivision,3512005,35
0,-1,Ontario,Belleville,NA,2018,42.3,Christopher,3688,14633,4,NA,4,Census subdivision,3512005,35
0,0,Ontario,Cornwall,NA,2003,42,Poirier,7271,NA,3,NA,4,Census subdivision,3501012,35
0,0,Ontario,Cornwall,NA,2003,42,Sylvester,6131,NA,3,NA,4,Census subdivision,3501012,35
