Municipality Type,Municipality,Ward,Position,Gender,First Name,Last Name,Acclaimed,Incumbent,Elected,Votes
Municipal District,Rocky View County,2,Councillor,M,Jerry,Arshinoff,N,Y,N,504
Municipal District,Rocky View County,3,Councillor,M,Kevin Robert,Hanson,N,N,Y,669
Municipal District,Rocky View County,3,Councillor,M,Gordon,Branson,N,N,N,512
Municipal District,Rocky View County,4,Councillor,M,Albert Micheal,Schule,N,N,Y,728
Municipal District,Rocky View County,4,Councillor,M,Douglas James,Fairley,N,N,N,617
Municipal District,Rocky View County,5,Councillor,M,Jerry,Gautreau,N,N,Y,556
Municipal District,Rocky View County,5,Councillor,M,Steven Lee,Gehring,N,N,N,80
Municipal District,Rocky View County,6,Councillor,M,Greg,Boehlke,N,Y,Y,372
Municipal District,Rocky View County,6,Councillor,M,Kenneth John,McMurray,N,N,N,130
Municipal District,Rocky View County,7,Councillor,M,Daniel E.,Henn,N,N,Y,398
Municipal District,Rocky View County,7,Councillor,M,Sydney,Hartley,N,N,N,394
Municipal District,Rocky View County,8,Councillor,F,Samanntha,Wright,N,N,Y,877
Municipal District,Rocky View County,8,Councillor,M,Eric Charles,Lowther,N,Y,N,803
Municipal District,Rocky View County,9,Councillor,F,Crystal,Kissel,N,N,Y,578
Municipal District,Rocky View County,9,Councillor,F,Colleen E,Munro,N,N,N,329
Municipal District,Rocky View County,9,Councillor,M,Bruce,Kendall,N,Y,N,258
Municipal District,Saddle Hills County,1,Councillor,M,Kenneth,Titford,Y,Y,N,
Municipal District,Saddle Hills County,2,Councillor,M,Alvin,Hubert,N,Y,Y,62
Municipal District,Saddle Hills County,2,Councillor,M,Clifford,Travis,N,N,N,32
Municipal District,Saddle Hills County,3,Councillor,F,Kristen,Smith,Y,Y,N,
Municipal District,Saddle Hills County,4,Councillor,M,Edward,Armagost,N,N,Y,44
Municipal District,Saddle Hills County,4,Councillor,F,Candace,Dolen,N,N,N,33
Municipal District,Saddle Hills County,4,Councillor,F,Cindy,Clarke,N,Y,N,17
Municipal District,Saddle Hills County,4,Councillor,M,Joseph,Schulz,N,N,N,8
Municipal District,Saddle Hills County,5,Councillor,M,Willis,Fitzsimmons,Y,Y,N,
Municipal District,Saddle Hills County,6,Councillor,M,Lawrence,Andruchiw,N,Y,Y,53
Municipal District,Saddle Hills County,6,Councillor,F,Frances,Boomgaarden,N,N,N,47
Municipal District,Saddle Hills County,7,Councillor,M,John,Moen,N,Y,Y,78
Municipal District,Saddle Hills County,7,Councillor,F,Karen,Egge,N,N,N,58
Municipal District,Saddle Hills County,7,Councillor,M,Wm Jesse,Vojin,N,N,N,6
Municipal District,Smoky Lake County,1,Councillor,M,Dan,Gawalko,N,N,Y,99
Municipal District,Smoky Lake County,1,Councillor,M,Richard,Dubetz,N,N,N,39
Municipal District,Smoky Lake County,1,Councillor,M,George,Blower,N,N,N,31
Municipal District,Smoky Lake County,1,Councillor,M,Perry,Phillips,N,N,N,12
Municipal District,Smoky Lake County,1,Councillor,M,Frank,Gibson,N,N,N,11
Municipal District,Smoky Lake County,2,Councillor,M,Johnny,Cherniwchan,N,N,Y,79
Municipal District,Smoky Lake County,2,Councillor,M,Hank,Kwasnycia,N,N,N,79
Municipal District,Smoky Lake County,2,Councillor,F,Linda,Fenerty,N,N,N,78
Municipal District,Smoky Lake County,3,Councillor,M,Craig,Lukinuk,N,Y,Y,132
Municipal District,Smoky Lake County,3,Councillor,M,Barton,Coady,N,N,N,82
Municipal District,Smoky Lake County,4,Councillor,M,Lorne,Halisky,N,N,Y,122
Municipal District,Smoky Lake County,4,Councillor,F,Lori,Danyluk,N,N,N,114
Municipal District,Smoky Lake County,4,Councillor,M,Dennis M.,Holowaychuk,N,N,N,57
Municipal District,Smoky Lake County,4,Councillor,F,Glenda,McGinnis,N,N,N,26
Municipal District,Smoky Lake County,5,Councillor,M,Randy,Orichowski,N,Y,Y,149
Municipal District,Smoky Lake County,5,Councillor,M,Curtis,Boychuk,N,N,N,118
Municipal District,"Smoky River No. 130, M.D.  Of",1,Councillor,M,Donald,Gosselin,N,Y,Y,108
Municipal District,"Smoky River No. 130, M.D.  Of",1,Councillor,M,Denis,Guindon,N,N,N,62
Municipal District,"Smoky River No. 130, M.D.  Of",2,Councillor,M,Raoul,Johnson,Y,Y,N,
Municipal District,"Smoky River No. 130, M.D.  Of",3,Councillor,M,Donald,Dumont,Y,Y,N,
Municipal District,"Smoky River No. 130, M.D.  Of",4,Councillor,M,Luc,Levesque,N,N,Y,59
Municipal District,"Smoky River No. 130, M.D.  Of",4,Councillor,M,Marc,Bremont,N,Y,N,30
Municipal District,"Smoky River No. 130, M.D.  Of",5,Councillor,M,Robert,Brochu,Y,Y,N,
Municipal District,"Smoky River No. 130, M.D.  Of",6,Councillor,M,Andre,Trudeau,Y,Y,N,
Municipal District,"Spirit River No. 133, M.D. Of",1,Councillor,F,Elaine,Garrow,Y,Y,N,
Municipal District,"Spirit River No. 133, M.D. Of",2,Councillor,M,Nick,Van Rootselaar,N,N,Y,36
Municipal District,"Spirit River No. 133, M.D. Of",2,Councillor,M,Larry,Wallin,N,N,N,11
Municipal District,"Spirit River No. 133, M.D. Of",3,Councillor,M,Anthony,Van Rootselaar,Y,Y,N,
Municipal District,"Spirit River No. 133, M.D. Of",4,Councillor,M,Stan,Bzowy,Y,Y,N,
Municipal District,"St. Paul No. 19, County Of",,Reeve,M,Stephen,Upham,N,Y,Y,"1,187"
Municipal District,"St. Paul No. 19, County Of",,Reeve,M,Glen,Ockerman,N,N,N,733
Municipal District,"St. Paul No. 19, County Of",,Reeve,M,Leo,de Moissac,N,N,N,628
Municipal District,"St. Paul No. 19, County Of",1,Councillor,M,Darrell,Younghans,N,N,Y,168
Municipal District,"St. Paul No. 19, County Of",1,Councillor,M,Dean,Smith,N,N,N,139
Municipal District,"St. Paul No. 19, County Of",2,Councillor,M,Kevin,Wirsta,N,N,Y,109
Municipal District,"St. Paul No. 19, County Of",2,Councillor,F,Myra,Bochon,N,N,N,96
Municipal District,"St. Paul No. 19, County Of",2,Councillor,M,Ron,Heraid,N,N,N,91
Municipal District,"St. Paul No. 19, County Of",3,Councillor,M,Clifford,Martin,N,Y,Y,301
Municipal District,"St. Paul No. 19, County Of",3,Councillor,M,Ray,Suvak,N,N,N,283
Municipal District,"St. Paul No. 19, County Of",4,Councillor,F,Maxine,Fodness,N,Y,Y,340
Municipal District,"St. Paul No. 19, County Of",4,Councillor,M,James,McGonigal,N,N,N,134
Municipal District,"St. Paul No. 19, County Of",5,Councillor,M,Dale,Hedrick,N,N,Y,286
Municipal District,"St. Paul No. 19, County Of",5,Councillor,M,Barry,Sallstrom,N,N,N,223
Municipal District,"St. Paul No. 19, County Of",5,Councillor,M,Richard,Webster,N,N,N,41
Municipal District,"St. Paul No. 19, County Of",6,Councillor,M,Laurent,Amyotte,Y,Y,N,
Municipal District,Starland County,1,Councillor,M,Murray,Marshall,Y,Y,N,
Municipal District,Starland County,2,Councillor,M,Steven,Wannstrom,N,Y,Y,78
Municipal District,Starland County,2,Councillor,M,Norman,Stanger,N,N,N,44
Municipal District,Starland County,3,Councillor,M,Robert,Sargent,Y,Y,N,
Municipal District,Starland County,4,Councillor,F,Jacqueline,Watts,N,N,Y,107
Municipal District,Starland County,4,Councillor,M,Allen,Avramenko,N,Y,N,62
Municipal District,Starland County,4,Councillor,M,Edward,Bremer,N,N,N,18
Municipal District,Starland County,5,Councillor,M,John,Rew,N,N,Y,92
Municipal District,Starland County,5,Councillor,M,J. Barrie,Hoover,N,Y,N,37
Municipal District,"Stettler No. 6, County Of",1,Councillor,M,Les,Stulberg,N,Y,Y,149
Municipal District,"Stettler No. 6, County Of",1,Councillor,M,Robert,Somerville,N,N,N,76
Municipal District,"Stettler No. 6, County Of",2,Councillor,M,David,Grover,N,Y,Y,152
Municipal District,"Stettler No. 6, County Of",2,Councillor,M,Terry,Schiffner,N,N,N,69
Municipal District,"Stettler No. 6, County Of",3,Councillor,M,Lawrence,Clarke,N,N,Y,209
Municipal District,"Stettler No. 6, County Of",3,Councillor,F,Elaine,Hoekstra,N,N,N,24
Municipal District,"Stettler No. 6, County Of",4,Councillor,M,Ernie,Gendre,N,Y,Y,199
Municipal District,"Stettler No. 6, County Of",4,Councillor,M,K. Blake,Chapman,N,N,N,111
Municipal District,"Stettler No. 6, County Of",5,Councillor,M,James,Nibourg,N,Y,Y,155
Municipal District,"Stettler No. 6, County Of",5,Councillor,M,Earl,Marshall,N,N,N,61
Municipal District,"Stettler No. 6, County Of",6,Councillor,F,Cheri,Neitz,N,N,Y,111
Municipal District,"Stettler No. 6, County Of",6,Councillor,M,James,Marshall,N,N,N,107
Municipal District,"Stettler No. 6, County Of",6,Councillor,M,Joseph,Gendre,N,Y,N,94
Municipal District,"Stettler No. 6, County Of",6,Councillor,M,Douglas,McKay,N,N,N,73
Municipal District,"Stettler No. 6, County Of",7,Councillor,M,Steven Wayne,Nixon,Y,Y,N,
Municipal District,Sturgeon County,,Mayor,F,Alanna,Hnatiw,N,N,Y,"2,930"
Municipal District,Sturgeon County,,Mayor,M,Tom,Flynn,N,Y,N,"2,632"
Municipal District,Sturgeon County,1,Councillor,M,Dan,Derouin,N,N,Y,621
Municipal District,Sturgeon County,1,Councillor,M,Ferd,Caron,N,Y,N,440
Municipal District,Sturgeon County,2,Councillor,F,Susan,Evans,N,Y,Y,685
Municipal District,Sturgeon County,2,Councillor,M,Rudy,van Woerkom,N,N,N,380
Municipal District,Sturgeon County,3,Councillor,M,Wayne,Bokenfohr,N,Y,Y,366
Municipal District,Sturgeon County,3,Councillor,M,Ken,McGillis,N,N,N,361
Municipal District,Sturgeon County,3,Councillor,M,Matthew,McLennan,N,N,N,276
Municipal District,Sturgeon County,4,Councillor,M,Neal,Comeau,N,N,Y,572
Municipal District,Sturgeon County,4,Councillor,M,Jerry,Kaup,N,Y,N,285
Municipal District,Sturgeon County,5,Councillor,M,Patrick D.,Tighe,N,Y,Y,412
Municipal District,Sturgeon County,5,Councillor,F,Vicki,Zinyk,N,N,N,357
Municipal District,Sturgeon County,5,Councillor,M,Frank,Klassen,N,N,N,116
Municipal District,Sturgeon County,5,Councillor,M,Jacob,Middelkamp,N,N,N,63
Municipal District,Sturgeon County,5,Councillor,M,Maxwell,Power,N,N,N,41
Municipal District,Sturgeon County,6,Councillor,F,Karen,Shaw,N,Y,Y,280
Municipal District,Sturgeon County,6,Councillor,M,Marty,Derouin,N,N,N,163
Municipal District,Sturgeon County,6,Councillor,F,Charlaine,Pasemko,N,N,N,163
Municipal District,"Taber, M.D. Of",1,Councillor,M,Merrill,Harris,Y,Y,N,
Municipal District,"Taber, M.D. Of",2,Councillor,M,John,Turcato,N,N,Y,142
Municipal District,"Taber, M.D. Of",2,Councillor,M,Thomas,Machacek,N,Y,N,77
Municipal District,"Taber, M.D. Of",3,Councillor,M,Brian,Brewin,Y,Y,N,
Municipal District,"Taber, M.D. Of",4,Councillor,F,Tamara,Miyanaga,N,N,Y,134
Municipal District,"Taber, M.D. Of",4,Councillor,M,Ben,Elfring,N,Y,N,60
Municipal District,"Taber, M.D. Of",5,Councillor,F,Jennifer,Crowson,N,N,Y,139
Municipal District,"Taber, M.D. Of",5,Councillor,M,Robert,Wallace,N,Y,N,95
Municipal District,"Taber, M.D. Of",6,Councillor,M,Murray,Reynolds,Y,N,N,
Municipal District,"Taber, M.D. Of",7,Councillor,M,Leavitt,Howg,Y,N,N,
Municipal District,Thorhild County,1,Councillor,M,Richard,Filipchuk,N,N,Y,128
Municipal District,Thorhild County,1,Councillor,M,Charles,Newell,N,N,N,106
Municipal District,Thorhild County,1,Councillor,M,Justin,Wonsik,N,N,N,33
Municipal District,Thorhild County,1,Councillor,M,Dan,Buryn,N,Y,N,18
Municipal District,Thorhild County,2,Councillor,M,Kevin,Grumetza,N,Y,Y,202
Municipal District,Thorhild County,2,Councillor,M,Dean B,Flach,N,N,N,55
Municipal District,Thorhild County,3,Councillor,F,Joyce,Pierce,N,N,Y,129
Municipal District,Thorhild County,3,Councillor,M,Jerry Henry,Bauer,N,N,N,75
Municipal District,Thorhild County,3,Councillor,M,Philip,Baril,N,N,N,37
Municipal District,Thorhild County,4,Councillor,F,Cheryl,Pasay,N,N,Y,170
Municipal District,Thorhild County,4,Councillor,M,Harry,DeWindt,N,N,N,112
Municipal District,Thorhild County,5,Councillor,M,Wayne John,Croswell,N,Y,Y,147
Municipal District,Thorhild County,5,Councillor,M,David Patrick,Fiddler,N,N,N,112
Municipal District,Thorhild County,5,Councillor,M,Brian Roy,Barnes,N,N,N,79
Municipal District,"Two Hills No. 21, County Of",1,Councillor,M,Donald,Gulayec,N,N,Y,189
Municipal District,"Two Hills No. 21, County Of",1,Councillor,M,Albert,Pidruchney,N,Y,N,51
Municipal District,"Two Hills No. 21, County Of",1,Councillor,F,Connie,Mackney,N,N,N,17
Municipal District,"Two Hills No. 21, County Of",2,Councillor,M,Murray,Phillips,N,N,Y,106
Municipal District,"Two Hills No. 21, County Of",2,Councillor,M,Allen,Sayler,N,Y,N,90
Municipal District,"Two Hills No. 21, County Of",2,Councillor,M,Scott,Kitt,N,N,N,12
Municipal District,"Two Hills No. 21, County Of",3,Councillor,F,Dianne,Saskiw,N,N,Y,146
Municipal District,"Two Hills No. 21, County Of",3,Councillor,M,Jerry,Laschowski,N,N,N,65
Municipal District,"Two Hills No. 21, County Of",3,Councillor,M,Dwight,Popowich,N,N,N,40
Municipal District,"Two Hills No. 21, County Of",4,Councillor,M,Soren,Odegard,N,Y,Y,139
Municipal District,"Two Hills No. 21, County Of",4,Councillor,M,Elmer,Clark,N,N,N,108
Municipal District,"Two Hills No. 21, County Of",4,Councillor,M,Ricky,Ruptash,N,N,N,52
Municipal District,"Two Hills No. 21, County Of",5,Councillor,M,Elroy,Yakemchuk,N,Y,Y,156
Municipal District,"Two Hills No. 21, County Of",5,Councillor,M,Trevor,Hnatiuk,N,N,N,48
Municipal District,"Vermilion River, County Of",1,Councillor,M,Marty,Baker,N,N,Y,118
Municipal District,"Vermilion River, County Of",1,Councillor,M,Glen,Garton,N,N,N,50
Municipal District,"Vermilion River, County Of",2,Councillor,M,Dale,Swyripa,N,N,Y,196
Municipal District,"Vermilion River, County Of",2,Councillor,M,Daryl,Watt,N,Y,N,121
Municipal District,"Vermilion River, County Of",3,Councillor,F,Stacey,Hryciuk,Y,Y,N,
Municipal District,"Vermilion River, County Of",4,Councillor,M,Lonnie,Wolgien,N,Y,Y,185
Municipal District,"Vermilion River, County Of",4,Councillor,M,Grant,Meiklejohn,N,N,N,127
Municipal District,"Vermilion River, County Of",5,Councillor,M,Jason,Stelmaschuk,N,N,Y,134
Municipal District,"Vermilion River, County Of",5,Councillor,M,Miles,Latimer,N,N,N,105
Municipal District,"Vermilion River, County Of",5,Councillor,M,Donald,Blanchette,N,N,N,50
Municipal District,"Vermilion River, County Of",5,Councillor,M,Brandon,King,N,N,N,44
Municipal District,"Vermilion River, County Of",5,Councillor,M,Bob,Nielsen,N,N,N,41
Municipal District,"Vermilion River, County Of",5,Councillor,M,Lenard (Brian),Ostropolski,N,N,N,19
Municipal District,"Vermilion River, County Of",6,Councillor,M,Clinton,Murray,N,N,Y,100
Municipal District,"Vermilion River, County Of",6,Councillor,M,Edward,Parke,N,Y,N,72
Municipal District,"Vermilion River, County Of",7,Councillor,M,Leslie,Cusack,N,N,Y,231
Municipal District,"Vermilion River, County Of",7,Councillor,M,Noel,McCormack,N,Y,N,98
Municipal District,Vulcan  County,1,Councillor,F,Serena,Donovan,N,N,Y,90
Municipal District,Vulcan  County,1,Councillor,M,David,Bexte,N,N,N,52
Municipal District,Vulcan  County,1,Councillor,M,Lee,Ward,N,N,N,15
Municipal District,Vulcan  County,2,Councillor,M,Shane,Cockwill,Y,Y,N,
Municipal District,Vulcan  County,3,Councillor,M,Jason,Schneider,Y,Y,N,
Municipal District,Vulcan  County,4,Councillor,F,Laurie,Lyckman,N,N,Y,67
Municipal District,Vulcan  County,4,Councillor,M,Jack,Feenstra,N,N,N,9
Municipal District,Vulcan  County,5,Councillor,M,Michael,Monner,Y,Y,N,
Municipal District,Vulcan  County,6,Councillor,M,Ryan,Smith,N,N,Y,80
Municipal District,Vulcan  County,6,Councillor,F,Carmen Marilyn,Pelletier,N,N,N,26
Municipal District,Vulcan  County,7,Councillor,M,Douglas,Logan,N,N,Y,80
Municipal District,Vulcan  County,7,Councillor,M,Greg,Honess,N,N,N,64
Municipal District,Vulcan  County,7,Councillor,M,Mike,Collins,N,N,N,2
Municipal District,"Wainwright No. 61, M.D. Of",1,Councillor,M,Oscar,Buck,N,Y,Y,137
Municipal District,"Wainwright No. 61, M.D. Of",1,Councillor,M,Arnold,Seim,N,N,N,58
Municipal District,"Wainwright No. 61, M.D. Of",2,Councillor,M,Ted,Wilkinson,N,Y,Y,119
Municipal District,"Wainwright No. 61, M.D. Of",2,Councillor,M,Lance,Krawchuk,N,N,N,53
Municipal District,"Wainwright No. 61, M.D. Of",2,Councillor,M,Garrett,Fraser,N,N,N,16
Municipal District,"Wainwright No. 61, M.D. Of",3,Councillor,M,Ryley,Andersen,Y,N,N,
Municipal District,"Wainwright No. 61, M.D. Of",4,Councillor,M,Phil,Valleau,N,Y,Y,191
Municipal District,"Wainwright No. 61, M.D. Of",4,Councillor,M,Glenn,Morey,N,N,N,84
Municipal District,"Wainwright No. 61, M.D. Of",5,Councillor,M,Bruce,Cummins,Y,Y,N,
Municipal District,"Wainwright No. 61, M.D. Of",6,Councillor,M,William,Lawson,Y,Y,N,
Municipal District,"Wainwright No. 61, M.D. Of",7,Councillor,M,Robert,Barss,Y,Y,N,
Municipal District,"Warner No. 5, County Of",1,Councillor,M,David,Cody,Y,Y,N,
Municipal District,"Warner No. 5, County Of",2,Councillor,M,Rosscoe,Ford,Y,Y,N,
Municipal District,"Warner No. 5, County Of",3,Councillor,M,Philip,Jensen,Y,Y,N,
Municipal District,"Warner No. 5, County Of",4,Councillor,M,Randall,Taylor,Y,Y,N,
Municipal District,"Warner No. 5, County Of",5,Councillor,M,Shawn,Rodgers,Y,N,N,
Municipal District,"Warner No. 5, County Of",6,Councillor,M,Don,Heggie,Y,Y,N,
Municipal District,"Warner No. 5, County Of",7,Councillor,M,Morgan,Rockenbach,Y,N,N,
Municipal District,Westlock County,1,Councillor,M,Victor,Julyan,N,N,Y,216
Municipal District,Westlock County,1,Councillor,M,Ronald,Zadunayski,N,Y,N,128
Municipal District,Westlock County,2,Councillor,M,Jared,Stitsen,N,N,Y,320
Municipal District,Westlock County,2,Councillor,M,Lavern,Bazin,N,N,N,48
Municipal District,Westlock County,3,Councillor,F,Lou,Hall,N,N,Y,108
Municipal District,Westlock County,3,Councillor,M,Raymond,Marquette,N,Y,N,105
Municipal District,Westlock County,4,Councillor,M,Brian,Coleman,N,N,Y,221
Municipal District,Westlock County,4,Councillor,M,Francis,Cloutier,N,N,N,59
Municipal District,Westlock County,4,Councillor,M,John (Johnny),Zeise,N,N,N,53
Municipal District,Westlock County,4,Councillor,M,Kirk,Pollard,N,N,N,48
Municipal District,Westlock County,5,Councillor,M,Darrell,Osmond,N,N,Y,110
Municipal District,Westlock County,5,Councillor,M,Don,Savage,N,Y,N,109
Municipal District,Westlock County,6,Councillor,M,Frederick,Slobodian,N,N,Y,185
Municipal District,Westlock County,6,Councillor,M,Stuart,Fox-Robinson,N,N,N,110
Municipal District,Westlock County,6,Councillor,M,Mel,Kroetsch,N,Y,N,27
Municipal District,Westlock County,7,Councillor,M,Dennis,Primeau,N,Y,Y,104
Municipal District,Westlock County,7,Councillor,M,Bert,Seatter,N,N,N,90
Municipal District,"Wetaskiwin No. 10, County Of",1,Councillor,M,Bill,Krahn,N,N,Y,145
Municipal District,"Wetaskiwin No. 10, County Of",1,Councillor,F,Deanne,Bye,N,N,N,122
Municipal District,"Wetaskiwin No. 10, County Of",1,Councillor,F,Lynn,Ware,N,N,N,81
Municipal District,"Wetaskiwin No. 10, County Of",1,Councillor,F,Pearl,Hay,N,Y,N,34
Municipal District,"Wetaskiwin No. 10, County Of",2,Councillor,M,Terry,Van de Kraats,N,Y,Y,176
Municipal District,"Wetaskiwin No. 10, County Of",2,Councillor,F,Lynn,Carwell,N,N,N,166
Municipal District,"Wetaskiwin No. 10, County Of",2,Councillor,M,Wayne,Maygard,N,N,N,97
Municipal District,"Wetaskiwin No. 10, County Of",3,Councillor,M,Dale,Woitt,N,N,Y,163
Municipal District,"Wetaskiwin No. 10, County Of",3,Councillor,M,Garry,Dearing,N,Y,N,156
Municipal District,"Wetaskiwin No. 10, County Of",4,Councillor,M,Josh,Bishop,N,N,Y,265
Municipal District,"Wetaskiwin No. 10, County Of",4,Councillor,M,Keith,Johnson,N,Y,N,178
Municipal District,"Wetaskiwin No. 10, County Of",5,Councillor,M,Ken,Adair,N,N,Y,389
Municipal District,"Wetaskiwin No. 10, County Of",5,Councillor,F,Betty,Jurykoski,N,N,N,73
Municipal District,"Wetaskiwin No. 10, County Of",5,Councillor,M,Bruce,Banks,N,N,N,54
Municipal District,"Wetaskiwin No. 10, County Of",6,Councillor,F,Kathy,Rooyakkers,Y,Y,N,
Municipal District,"Wetaskiwin No. 10, County Of",7,Councillor,M,Lyle,Seely,N,Y,Y,351
Municipal District,"Wetaskiwin No. 10, County Of",7,Councillor,M,Mike,Cooper,N,N,N,111
Municipal District,Wheatland County,1,Councillor,M,Jason,Wilson,N,N,Y,161
Municipal District,Wheatland County,1,Councillor,F,Alice,Booth,N,Y,N,83
Municipal District,Wheatland County,2,Councillor,F,Amber,Link,N,N,Y,173
Municipal District,Wheatland County,2,Councillor,F,Sandra,Desmet,N,N,N,168
Municipal District,Wheatland County,2,Councillor,F,Sharon,Sequillion,N,N,N,27
Municipal District,Wheatland County,3,Councillor,F,Donna,Biggar,N,N,Y,148
Municipal District,Wheatland County,3,Councillor,F,Angela,Cinq-Mars,N,N,N,132
Municipal District,Wheatland County,3,Councillor,M,Wayne,Shapka,N,N,N,130
